,MAN_10,MAN_20,MAN_30,MAN_40,MAN_50,MAN_60,WMAN_10,WMAN_20,WMAN_30,WMAN_40,WMAN_50,WMAN_60,total
17,0.011231029633587008,0.06142455465253411,0.15322212771490482,0.17549286770720354,0.11343545799373497,0.05776379344638763,0.02501166722519642,0.09033976972032091,0.11345751543440703,0.09595559411523313,0.06512277481055606,0.03754284754593429,1.0
18,0.021690259253041053,0.10702531947802857,0.11962383028503915,0.10976501279797751,0.09433601671719669,0.0691647160742964,0.031380711976973806,0.12436545544461629,0.10477176275960304,0.09690406610637971,0.07596991117759666,0.045002937929251044,1.0
19,0.07805609990545313,0.06176472483711598,0.07348612201051068,0.11136944666012773,0.08805430532717104,0.0532393625380279,0.08189548118245107,0.06696838220750494,0.08509077244698526,0.1493030889054865,0.09294911676507346,0.05782309721409254,1.0
20,0.0077778382327787785,0.07455012572481358,0.15420262389820483,0.16029228589860384,0.10811238379684908,0.06375513489670273,0.016102297635518795,0.10533135386385138,0.11452510221213535,0.08838386291914978,0.06546075131748995,0.04150623960390206,1.0
21,0.00552988449655158,0.06591988419481105,0.16072001036575642,0.17633415216195253,0.1189192412588847,0.06795845313590679,0.011691654366487223,0.0950513401140217,0.10748484142144848,0.08401667820103816,0.06428620628469617,0.04208765399844519,1.0
22,0.02244306010881529,0.06305730736028226,0.1349516943854665,0.14846161961565782,0.11600030366992048,0.0843416457626307,0.02487990425129899,0.08366444759519731,0.09423141215777599,0.08925133247649941,0.08008224749953545,0.05863502511691969,1.0
23,0.01676904208250484,0.07098068252815923,0.1729003764930082,0.1687722945077819,0.10584870341618571,0.056351572981646336,0.018101603296945018,0.10021362874090048,0.10958403512152172,0.084642180971805,0.05822570285946158,0.037610177000079875,1.0
24,0.009509658005677091,0.0689677479633795,0.17258992693618125,0.18324771394568085,0.1291701441049297,0.06823272195592041,0.013553472331150616,0.09111132995108377,0.09925337827702174,0.07341169105806203,0.05619390054551824,0.034758314925394905,1.0
25,0.030887160510527645,0.1593167890633648,0.11949333518032242,0.09224782122382633,0.06513946471810232,0.04157627961030711,0.05982820311364353,0.1848448264462176,0.09094810737419766,0.06980076683733434,0.05146453867953378,0.03445270724262248,1.0
26,0.019674466966189758,0.07041011332788957,0.17910268648695374,0.17082462784721195,0.10330157976744321,0.057259269706521676,0.01726026316305546,0.09723000898064331,0.10991888039537281,0.08042918217420254,0.05596658286676983,0.038622338317745995,1.0
27,0.04017925133335521,0.08371075637581091,0.11846262144558879,0.12030518298475038,0.10699242764256804,0.07005873680280736,0.037887366631359116,0.07967425248697742,0.10007436550774636,0.09528528739264601,0.08465770073428573,0.06271205066210479,1.0
28,0.04409907626729989,0.1035958454424381,0.09927733795367188,0.1038400947094282,0.08322117093355612,0.05859726808160093,0.046819168862908794,0.1233578022979601,0.09271402503137297,0.10466032757113869,0.08157651623854441,0.05824136661007983,1.0
29,0.017641358144585766,0.0813812894624832,0.14689464861174603,0.12531219143130481,0.07939399270469752,0.051768419548683435,0.02092013085600488,0.13014315044879754,0.13810473107299542,0.09547998669882392,0.06532306982818067,0.04763703119169657,1.0
30,0.03366318767963161,0.13763215215915378,0.12350989974677282,0.09291139561725684,0.0643869756349017,0.042656697037953245,0.056950675946689455,0.17787324918636196,0.10499152651294043,0.07663171407742968,0.053031912168253516,0.035760614232654954,1.0
31,0.031733549226804145,0.10912483268494999,0.10206900884811743,0.10416846754709233,0.11392638199307675,0.08367610803681222,0.048427787757756406,0.09846163575449442,0.07753747559443548,0.08241704879552596,0.08498074965767012,0.06347695410326476,1.0
32,0.18609586675881098,0.05790118685076193,0.054418985035979126,0.06948863193249567,0.06297785649903959,0.04395922265783143,0.22963540229615073,0.05215046269502757,0.051245494465209894,0.08982295915459888,0.05823659332279127,0.044067338331303,1.0
33,0.027988797975505415,0.08954702563138259,0.16112980394945747,0.1385452121748185,0.08989720040654572,0.05019741334547143,0.035337527516305776,0.11435062616643626,0.11490488085171502,0.08651204033728578,0.05508840043141028,0.03650107121366567,1.0
34,0.03643113019224159,0.06375071782110475,0.08895102409144015,0.0990702507588386,0.1397057617107378,0.11415269764007792,0.023548634088984773,0.08459487544094683,0.06983510623752373,0.09632338866252727,0.11010281932784724,0.0735335940277293,1.0
35,0.03810479751411061,0.08791854288973484,0.10749657043664877,0.10157611876140733,0.08785932740715095,0.07927308243269329,0.03377512225985969,0.08129408492157204,0.10116490013236716,0.10051462640697062,0.09215756728176859,0.08886525955571592,1.0
36,0.031905184304037486,0.08222026241981864,0.10483461603539562,0.10706503068742673,0.1130538222128783,0.09787931149407039,0.026893160574475897,0.07438304679768949,0.0921520168588568,0.10765468053796415,0.08753223846465526,0.07442662961273122,1.0
37,0.038282544607222684,0.06506826267212817,0.10585571190635464,0.1043465470791349,0.11036183131470179,0.09757615134398685,0.02992150480514617,0.06779136235404697,0.09425497287905844,0.09419465707821803,0.10478822804875824,0.08755822591124313,1.0
38,0.02682092727525169,0.10545570354698607,0.11032086563485381,0.10239658644114888,0.08340106865986942,0.07016760911765077,0.0387577705551845,0.1270902600244818,0.10494005423601846,0.10427030391546777,0.07109230942653166,0.05528654116655492,1.0
39,0.020936869938782857,0.08554119306910908,0.11444965576069582,0.10756990675462048,0.0990693931556861,0.09355014610389145,0.025079663455219767,0.07752090601621035,0.0988171063076337,0.09940185768755211,0.09927508459585611,0.0787882171547419,1.0
40,0.05149130570326363,0.05161787744604818,0.08333641143991856,0.11857014315411858,0.09105162403365921,0.08745171682010412,0.04782737387273581,0.06581509001122401,0.10131058390943176,0.12575345892993195,0.09027594117418193,0.08549847350538226,1.0
41,0.02796170031428115,0.06691058967666329,0.10793693069834337,0.11156381505353433,0.1055032493474671,0.08858600117189581,0.04868161721621478,0.09452405049805572,0.09974764289138656,0.09326026740531615,0.0868634475043946,0.06846068822244714,1.0
42,0.03658290751707571,0.07355240861675383,0.10565652892035642,0.11596950864160493,0.09688321959455905,0.07833101069920086,0.04785631903132609,0.07691648042297361,0.09514885575469036,0.10074571034289603,0.09338050668899077,0.07897654376957235,1.0
43,0.010845502878992054,0.057666174550158475,0.13772775382431976,0.15686474119375027,0.13493620004614973,0.11362272561837328,0.014846356428086438,0.07842613627934035,0.09036067184162372,0.07612480503947507,0.06620608475704627,0.06237284754268456,1.0
44,0.03880950548915996,0.11664930107014117,0.10448831762252439,0.0927271397887241,0.09785436856142138,0.08994453579648375,0.05368548138402867,0.1330835734939289,0.07270083949605585,0.0696441993303226,0.06668424965724537,0.06372848830996387,1.0
45,0.007753514621290337,0.05175825114188244,0.1504776827594114,0.17853744699629234,0.14575238841379706,0.11810047132321021,0.009274909876529203,0.05935495659682309,0.08443367467890248,0.0733367688832333,0.06354139111108192,0.05767854359754623,1.0
46,0.0745347123166103,0.06503841149034188,0.08332980372688265,0.10030477743281929,0.09131880352996415,0.06161774563339532,0.07484559283020595,0.0705485699728529,0.08949969337565009,0.14336492713731513,0.09056796466589656,0.055028997888065784,1.0
47,0.048114370537396894,0.05402702194259879,0.08138995269747473,0.09771971561981989,0.1055889426104012,0.09274198935162098,0.05159652319102717,0.07648537353533323,0.07960967477789231,0.1109575897897152,0.107176716619132,0.09459212932758757,1.0
48,0.013369770482277745,0.0719075836077216,0.1221736998837885,0.16164626912647687,0.14799968929562915,0.10610191103363678,0.017500020175608498,0.07816514946090775,0.07932282587642843,0.08072281134999032,0.0677339563561237,0.05335631335141068,1.0
49,0.019431380951554264,0.10204981355778886,0.09968787719027339,0.1056256116136,0.10985608178056194,0.1441667481390043,0.023871547209945533,0.09222150851439227,0.07507028702323834,0.07369195781225302,0.0810189859480776,0.07330820025931047,1.0
50,0.0301956988804459,0.06687416219756986,0.1605506476390519,0.15739237149937094,0.10568445578021163,0.07330765134867193,0.023883314162550587,0.09204623345600674,0.1062176584972656,0.08344316083551272,0.05636798489087363,0.044036660812468556,1.0
51,0.04916170433696764,0.08463797947623841,0.1065060357621621,0.11088991390837928,0.08002163559054645,0.07987305784682469,0.03978043882186196,0.09466906394352043,0.119131387799597,0.10356286090619068,0.06624480603926793,0.06552111556844342,1.0
52,0.031612068210153825,0.08219802818477508,0.11857547487513843,0.11993150692162251,0.12432211593783683,0.07870950510372669,0.031213545751961735,0.0787168949241435,0.08972192105771555,0.09144005430462318,0.08880452763740052,0.06475435709090219,1.0
53,0.021344212225168475,0.080982437073908,0.13432488895167646,0.10657100803907475,0.08341634462932626,0.06787151633422117,0.02497002166601282,0.11625343527301268,0.1305986136747691,0.09689219654216737,0.07275921799872571,0.06401610759193721,1.0
54,0.04271054696152412,0.1819823378941546,0.09425286776273685,0.06308005657035637,0.05738553325058408,0.050541147328579006,0.055102569366182394,0.19085394239765097,0.08249038612133862,0.07164509112300664,0.06357280333438527,0.04638271788950109,1.0
55,0.036441951178301527,0.10156045592473295,0.11403098971779901,0.09548028262340186,0.09244334828158188,0.06670285517221379,0.040973710374689734,0.10586966211662407,0.10001015043448273,0.09457115675234011,0.08872929799973395,0.0631861394240984,1.0
56,0.024955177355215595,0.08344415984134705,0.10558040756038288,0.09819181748912588,0.08658783691961353,0.08120560496277823,0.037852524360744266,0.11305522206070762,0.11107393463625943,0.10492880392658552,0.08483054556633049,0.06829396532090952,1.0
57,0.026905299054406483,0.0664717560554453,0.15885250912442106,0.15441165521776645,0.10712629400819079,0.07669007886217975,0.021888864131745785,0.08845131616102082,0.10743195297670954,0.08452539879831895,0.058102548177836666,0.04914232743195839,1.0
58,0.03133098192894834,0.06452780451331841,0.11523511846408183,0.11630137388307937,0.11180072974912163,0.0879969071362557,0.03441236226825319,0.079428160456342,0.09525441909069296,0.10133934780214009,0.0916720220447351,0.07070077266303139,1.0
59,0.057778793235046,0.07136946129433977,0.09816163178403567,0.10892369340778532,0.09710460772104608,0.07960521030008436,0.060208693206925644,0.08421293134616158,0.08870616237496486,0.11308399951793677,0.07363566062748564,0.06720915518418832,1.0
60,0.04516989304783061,0.06925222561841292,0.09448425225345604,0.10792759989533052,0.09484224415827362,0.0920618218057713,0.04873199601365157,0.0755457567102604,0.09924058948962491,0.11200191522885315,0.08092955409686381,0.07981215168167115,1.0
61,0.041261836398527346,0.07213027445106539,0.11525016249833255,0.12342479037590198,0.11075716479004616,0.08762119927516501,0.036831789619991215,0.060339465386731045,0.09151466431916322,0.1027958706188526,0.08469048376790292,0.07338229849832056,1.0
62,0.017274544097161015,0.07432850294542145,0.12079326444981604,0.15308173277622458,0.13886649948938212,0.10341215844185969,0.021001489354486046,0.08368983072776551,0.08412466194332917,0.08295101543661283,0.06808280258244102,0.0523934977555005,1.0
63,0.02523126024094991,0.06362188167556469,0.13821474062801348,0.14901212649228865,0.10674865548419299,0.07224799118256256,0.03062077043894224,0.09638763817813548,0.11233704106141337,0.09367621578771129,0.06455537578641313,0.04734630304381221,1.0
64,0.03520766876716843,0.053481223783118016,0.08604120692868468,0.09690259271964109,0.11335187140931693,0.1027335784068779,0.03363350790996923,0.055261743407458624,0.08385202131653652,0.10306134851672884,0.13235483984236784,0.10411839699213189,1.0
65,0.02448548090798318,0.055468960836107,0.12270649346401098,0.14398222871166338,0.11105895437557756,0.07758285498899331,0.04523218131710048,0.08779658774016033,0.1038994387740309,0.10009865503523553,0.07202650229612717,0.05566166155301017,1.0
66,0.013348711737401688,0.06206696607873906,0.14292999246421487,0.1568473956958564,0.11171070452575889,0.07403309005610731,0.02368796106200678,0.09685286887615835,0.11296649388253432,0.09337279687774339,0.06532779616376479,0.04685522257971417,1.0
67,0.0349605060500869,0.10162214864043785,0.11797080697655797,0.09847640960666193,0.09468303573531282,0.06393804371888409,0.03893933898855924,0.11116298731577733,0.09931185854713133,0.09093676257942358,0.08850047807226191,0.05949762376890505,1.0
68,0.0159982769439465,0.0797701839790574,0.1360345911763884,0.12129769146822414,0.11118464234348771,0.0872038614009452,0.014740941729725903,0.08457636971119359,0.10314506144694809,0.09733347837232131,0.08881973725349816,0.059895164174263424,1.0
69,0.01617738908304045,0.08441730641776736,0.11811615777463158,0.10213473308587213,0.09071884650938997,0.07872335200938953,0.021150826121404284,0.11274646920371784,0.11847164342981516,0.10216337126481179,0.08875031692617824,0.06642958817398156,1.0
70,0.0320487553670621,0.11204285180929192,0.08981022066768449,0.0801457463038652,0.0764524693800553,0.06498545557268162,0.04180117396027672,0.18008465488679157,0.09377380236584296,0.08636047184807408,0.07788470397312566,0.06460969386524822,1.0
71,0.0478913734078252,0.07836009041003071,0.11472276513839985,0.11293310413113916,0.08602763658219227,0.0747923555908296,0.06356230752640311,0.09589245139079912,0.09799477978162412,0.09750082885824683,0.06972090184261526,0.06060140533989482,1.0
72,0.05698367469225689,0.058115322585779935,0.10941478138367756,0.1221301626156274,0.09573157904802794,0.07381129958628851,0.05142551618186838,0.06504975362235413,0.09266556386376495,0.1167949551548114,0.08404967712735754,0.07382771413818526,1.0
73,0.03021488476626541,0.10938492483219779,0.12024735266073,0.1179319671519169,0.0857597229045046,0.061121972002270396,0.03884363661302464,0.1292608025569209,0.09896378489819897,0.08874473139368708,0.06586662831916268,0.05365959190112068,1.0
