festival_id,restaurants_id,distance
49,162028861,769
49,24767164,829
49,191549215,802
49,16532772,719
49,16677459,359
49,1401316168,701
50,26940039,227
50,193384551,380
50,26541520,105
50,9235193,271
50,12722159,152
50,631639153,484
50,10188825,552
50,24951212,538
50,132251546,763
50,14931853,482
50,13321558,408
50,15952694,244
50,1836165026,123
50,11616973,627
50,10673415,284
50,18635224,627
50,1717280022,464
50,9961512,353
50,952557904,316
50,1306092036,393
50,12506935,912
50,20524191,300
50,24991237,503
50,7945775,457
50,1840970076,134
50,1960075991,649
50,21062786,678
50,26347400,109
50,27300595,693
50,694674790,77
50,301498219,66
50,15887659,791
50,429287117,616
50,14088544,464
50,1752068364,113
50,1430669786,583
50,25878352,515
50,927793245,434
50,13018437,304
50,26895942,719
50,20749835,424
50,19308786,634
50,20634612,148
50,1397031740,447
50,13494415,444
51,24448306,647
51,11786326,620
51,21242362,308
51,2060159558,868
51,25897088,711
51,19009761,394
51,15483352,750
51,8992389,562
51,995817953,795
51,11786300,691
51,728120277,701
51,17420133,311
51,2089909202,724
51,10280976,554
51,20196282,355
51,24691874,558
51,1910186393,944
51,9060398,381
51,12003233,391
51,16499325,888
51,12394858,364
51,15813937,367
51,97967108,698
51,1611179861,743
51,979488621,925
51,21325964,591
51,15661080,595
51,268779174,604
51,21329519,382
51,16533369,365
51,8333287,800
51,8196910,305
51,11787601,945
51,15474892,308
51,93838383,380
51,23576421,466
51,15921906,658
51,301626312,309
51,26870117,629
51,11103258,978
51,10368144,818
51,26968684,962
51,1691732472,821
51,8571500,568
51,15693893,702
52,16050121,875
52,828640256,982
52,25068910,749
52,1622032277,609
52,16044741,800
52,637871051,243
52,67380970,958
52,120985155,620
52,24480888,774
52,1272905054,823
52,526296311,763
52,16050290,987
52,24483093,975
52,1032182620,267
52,25589150,632
52,23489817,207
52,15097930,243
52,15745279,895
52,20558325,746
52,8362777,616
52,22873755,986
52,27268983,798
52,8211062,635
52,683353281,368
52,21547231,641
52,134757357,242
52,21358703,859
52,9654229,827
52,27269591,826
52,26588261,645
52,1549392494,613
52,20539565,847
52,16049308,891
52,1219248688,605
52,718617982,818
52,481546701,200
52,8997552,854
52,267259,230
52,27319213,771
52,2104058090,248
52,1037793867,320
52,23346976,598
52,27321938,836
52,27467591,523
52,174389719,907
53,20526340,99
53,18279130,440
53,10344284,87
53,17060534,57
53,20027117,440
53,27145952,208
53,1833581741,88
53,1305698221,212
53,10344387,224
53,26869653,99
53,8347349,122
53,259748753,314
53,2147382484,553
53,7865809,515
53,8540921,294
53,7859798,476
53,18767256,472
53,1315266972,618
53,21732408,568
53,18582704,524
53,2143538978,100
53,25048467,797
53,365844151,511
53,1579165724,128
53,8021209,647
53,1046396970,427
53,26843634,681
53,1821978316,780
53,21034604,62
53,785795111,535
53,8105623,518
53,12079226,712
53,2019896158,880
53,506452195,81
53,26973107,684
53,7873176,441
53,1691863825,406
53,13311040,133
53,7990640,733
53,783556435,736
53,152194248,83
53,1486798348,72
53,25042161,446
53,668594192,549
53,14615423,903
54,16050121,417
54,828640256,588
54,25068910,286
54,13292214,804
54,132500108,803
54,22705945,753
54,1622032277,322
54,256064588,957
54,1596111775,665
54,396769070,773
54,24483093,497
54,1823939947,838
54,21318949,707
54,16050290,567
54,16044741,719
54,2143093783,884
54,961672727,725
54,1272905054,341
54,16931682,762
54,526296311,308
54,22873755,542
54,11969069,911
54,24480888,430
54,120985155,302
54,15965312,926
54,1251590315,946
54,1346585971,580
54,21358703,385
54,2007234555,978
54,1028137347,777
54,15745279,599
54,20558325,335
54,27268813,830
54,27268983,388
54,9654229,344
54,726881907,876
54,147180747,758
54,11246724,906
54,21361170,778
54,27269591,343
54,25589150,357
54,1799885664,523
54,8211062,192
54,8362777,189
54,1104110288,759
55,949098945,263
55,1591202287,298
55,22895023,189
55,733953859,281
55,1736742094,183
55,8123221,222
55,892514586,129
55,19973683,230
55,26311060,259
55,13113825,386
55,27272711,136
55,27462028,259
55,1202046769,275
55,2044157177,134
55,27253757,231
55,20231062,132
55,1737612851,594
55,1985225055,244
55,1116627230,308
55,18257217,323
55,26610387,479
55,895272833,152
55,898487564,421
55,22353150,364
55,20699830,225
55,1622865435,488
55,23734945,131
55,1767349854,517
55,443293859,191
55,999522143,74
55,7987817,92
55,27355292,320
55,20044268,427
55,406052128,481
55,21410206,436
55,1150128584,417
55,27376417,530
55,400281849,217
55,27233813,478
55,1584387341,157
55,27197478,235
55,27288087,144
55,474254018,343
55,726593676,248
55,21332528,94
56,1737612851,158
56,1591202287,159
56,13113825,58
56,26610387,142
56,27376417,106
56,22895023,372
56,20044268,51
56,13326541,140
56,27462028,214
56,22353150,88
56,1736742094,394
56,406052128,244
56,19032013,210
56,22303849,256
56,21410206,173
56,949098945,567
56,19009165,157
56,733953859,469
56,24060955,54
56,27253757,215
56,892514586,401
56,19973683,422
56,1150128584,217
56,27281186,38
56,1116627230,282
56,27355292,126
56,872290726,127
56,1916682638,451
56,26503114,244
56,23540362,176
56,24324645,207
56,2078186665,305
56,18257217,359
56,11587582,59
56,20699830,220
56,16472628,115
56,26311060,489
56,1985225055,368
56,20231062,322
56,11731505,131
56,2057792795,69
56,2044157177,375
56,1793273361,69
56,27248381,449
56,27315733,116
57,828640256,471
57,22705945,344
57,16050121,632
57,132500108,542
57,11969069,259
57,1251590315,319
57,256064588,865
57,13292214,804
57,1823939947,573
57,2143093783,698
57,64633006,291
57,961672727,517
57,1010434073,430
57,396769070,714
57,1596111775,718
57,25068910,632
57,27387877,632
57,1919474094,653
57,27224833,334
57,21318949,772
57,15745279,249
57,401923604,559
57,726881907,662
57,13293907,127
57,24480888,370
57,27467533,837
57,27268990,744
57,18856246,701
57,27282385,589
57,895338007,704
57,147180747,545
57,1624027298,384
57,262090731,732
57,16931682,811
57,11246724,798
57,299024486,271
57,1104110288,545
57,15965312,927
57,386986967,535
57,24483093,777
57,22873755,611
57,913616379,731
57,21361170,638
57,1482029498,855
57,11521241,466
58,27454962,619
58,8547125,627
58,21342432,855
58,10759001,889
58,1368684465,492
58,16530007,495
58,26790009,602
58,26918436,565
58,1460539020,534
58,1656584541,469
58,27263845,477
58,454401053,606
58,18563775,903
58,2091294761,949
58,2140466181,662
58,16651541,483
58,27373205,830
58,23708260,621
58,1468275121,743
58,24996967,554
58,647688624,526
58,169614553,536
58,840786614,509
58,20283429,482
58,2010175638,920
58,27547005,770
58,23008890,942
58,26320090,477
58,24924005,613
58,390618972,501
58,1769447079,587
58,370740738,737
58,799368908,895
58,847539866,479
58,430670689,738
58,16884063,523
58,154112882,513
58,26477118,477
58,7881941,792
58,2028430380,742
58,2041279472,613
58,25672094,792
58,984935864,477
58,20247064,561
58,20740458,777
59,7967166,528
59,1272818926,263
59,20746105,542
59,576793755,666
59,2007424521,603
59,2108330788,393
59,21423297,778
59,338963234,94
59,1141940553,68
59,11891739,531
59,10500536,821
59,639811989,75
59,846091952,439
59,15248633,587
59,26874541,736
59,10380575,547
59,16476498,569
59,10693192,539
59,192994116,905
59,1526506602,923
59,2080139735,92
59,18780677,684
59,27224462,607
59,20746242,905
59,1735950205,395
59,1691882496,743
59,26796581,258
59,12643139,987
59,19729652,170
59,24712253,725
59,21027113,575
59,7861686,471
59,584570279,587
59,27264837,620
59,27510844,309
59,2118863510,399
59,1612791399,797
59,10504261,685
59,1487148971,483
59,27389946,595
59,331819674,718
59,27128950,299
59,27220310,499
59,26783424,754
59,8086601,726
60,25652086,842
60,13337204,0
60,7985133,773
60,1093170910,629
60,21542892,284
60,1980348590,225
60,1174873033,180
60,1644134402,629
60,21306187,599
60,19142757,747
60,17358454,169
60,19184322,843
60,16159123,601
60,16625460,169
60,16148731,933
60,12712696,579
60,27257037,180
60,15209191,158
60,1708943189,493
60,1395744981,167
60,14509186,717
60,1525327286,183
60,354956265,162
60,21287521,728
60,1874082942,719
60,1360582795,692
60,572962533,165
60,12558524,977
60,2076422236,692
60,2139415907,489
60,10320740,146
60,21211038,694
60,24166093,721
60,8800440,164
60,1225843902,222
60,2006662876,146
60,319246858,143
60,8936445,166
60,21500006,165
60,9339705,576
60,127931949,495
60,16714731,473
60,21473666,165
60,1558219597,489
60,9704360,544
61,16990385,766
61,9186293,643
61,41742921,805
61,1234594694,659
61,1226967920,919
61,367274233,817
61,27076509,682
61,879798040,743
61,1267454674,491
61,19807973,678
61,515921812,826
61,2092574237,797
61,27436494,680
61,22045853,939
61,15637180,734
61,123009033,650
61,2065239435,790
61,1647666444,725
61,13306781,856
61,27177742,762
61,27226002,735
61,1236336487,815
61,895388898,844
61,11495399,910
61,493709215,788
61,776342222,769
61,18508537,959
61,369747426,670
61,569989022,729
61,1114713895,832
61,13287029,786
61,26451876,785
61,48198403,930
61,25067887,814
61,1692311264,833
61,1192617968,814
61,1070769122,764
61,27343732,607
61,17024474,914
61,192812269,728
61,27325940,817
61,16586486,782
61,1153635092,968
61,1884948997,919
61,937528174,759
62,1226967920,466
62,22045853,295
62,16044038,396
62,16094210,420
62,540212885,370
62,11495399,305
62,1575793346,541
62,18508537,387
62,41742921,616
62,392727294,186
62,21330816,378
62,17024474,291
62,220180343,556
62,1067831271,363
62,48198403,453
62,1153635092,413
62,16766185,494
62,515921812,695
62,11657087,506
62,2092574237,524
62,25071301,450
62,12740961,373
62,11892494,254
62,27178226,406
62,27594137,561
62,26511135,372
62,444101093,570
62,10277585,489
62,1675005522,381
62,16709072,529
62,1884948997,440
62,1192617968,317
62,1138403559,305
62,27388971,386
62,26437027,526
62,16557238,320
62,11831468,512
62,879798040,752
62,496082334,540
62,169982583,337
62,1384938456,508
62,123009033,436
62,9186293,821
62,7991184,503
62,1854250841,434
63,1531137731,577
63,2073098795,828
63,26646485,873
63,8497857,625
63,433820561,765
63,7997015,707
63,410132541,740
63,1078983337,886
63,21536581,665
63,1491703291,686
63,1067328301,725
63,21237591,662
63,876408541,695
63,17075070,666
63,26395117,766
63,16821694,587
63,23557394,664
63,1756428117,829
63,16298453,800
63,18446498,948
63,16849108,774
63,129996787,894
63,10679156,786
63,925302661,893
63,27091222,823
63,16709278,670
63,11821231,878
63,2145351650,762
63,2107701939,731
63,926438186,893
63,16055131,778
63,1522969402,774
63,666967319,812
63,1415444452,745
63,21720235,740
63,26902275,708
63,8073425,813
63,884922314,824
63,779249467,812
63,21911213,851
63,812135385,855
63,10666780,675
63,16986005,871
63,1567289484,756
63,883976329,845
64,27407959,254
64,27348727,356
64,1346301870,357
64,21232315,452
64,2067124772,388
64,220828644,189
64,11152625,415
64,15892869,402
64,21326655,627
64,15982071,713
64,1488776818,302
64,11064200,340
64,18608004,450
64,967729291,632
64,19781214,344
64,22906526,607
64,21233273,364
64,21306149,308
64,27540102,703
64,26608740,361
64,27493789,120
64,1822111964,724
64,10703052,384
64,15300740,418
64,207440691,487
64,10852259,370
64,11796066,364
64,10332413,839
64,23966819,447
64,13288545,296
64,10372376,268
64,11558033,256
64,2038128499,698
64,901404875,288
64,7872029,611
64,8178288,466
64,10679979,178
64,7885256,487
64,10256976,132
64,23054755,354
64,855897677,302
64,7937472,612
64,781644913,483
64,8577709,364
64,21324404,283
65,15982071,346
65,27226001,215
65,2075565128,351
65,201791029,280
65,16732242,530
65,2067124772,642
65,706168887,395
65,27407959,725
65,1064891133,427
65,11834457,489
65,24448306,701
65,152172304,560
65,12668391,338
65,1520090279,350
65,499765400,561
65,19781214,587
65,18438679,257
65,26545925,849
65,19156993,711
65,21125981,265
65,13314584,691
65,8051186,601
65,12713358,561
65,894615357,310
65,1264328991,520
65,26558016,592
65,15431872,566
65,18363906,406
65,1488776818,705
65,14951761,723
65,14598965,403
65,25652027,589
65,23211386,506
65,19834454,385
65,27386457,553
65,2060159558,573
65,1734074797,245
65,27540102,987
65,9923165,720
65,7988820,316
65,502145879,373
65,26490277,563
65,17187804,593
65,1715000180,521
65,27223901,255
66,9970114,680
66,24893697,766
66,1722419265,930
66,10773178,637
66,13597772,641
66,13290635,688
66,1560815321,483
66,99546281,671
66,16064567,417
66,2041902887,699
66,1346314725,432
66,13329451,702
66,26776823,733
66,874461233,823
66,1681280682,395
66,1646127603,509
66,16054102,608
66,16681442,916
66,16446889,798
66,1300950424,413
66,223904158,959
66,741082066,424
66,1991163280,609
66,26792346,408
66,22252246,912
66,10330814,840
66,8724912,686
66,16932107,904
66,865951001,453
66,14664716,805
66,677540603,729
66,9863021,743
66,1169455447,702
66,1188917418,534
66,1849740006,945
66,404621912,500
66,1759329980,783
66,12984425,996
66,291755616,956
66,1937722549,667
66,1778192894,738
66,19839888,901
66,8269232,412
66,2134586343,410
66,8191767,720
67,715473981,365
67,16530619,446
67,11833957,323
67,7845288,518
67,20555997,399
67,13569455,514
67,11003958,823
67,16325761,145
67,14615514,280
67,24324188,442
67,17199065,520
67,20555993,421
67,8312894,366
67,1994845989,315
67,2090568970,569
67,93081789,435
67,561944847,391
67,16794630,419
67,11937663,259
67,9881945,794
67,10539490,411
67,270886439,235
67,27378955,272
67,500766093,162
67,1370911287,806
67,10142806,153
67,427450328,367
67,1007501985,587
67,23340385,428
67,27511569,322
67,22320824,149
67,8709725,580
67,16763473,626
67,25554365,533
67,10908915,268
67,27322982,315
67,27417038,609
67,20561651,51
67,18873727,449
67,1821804360,478
67,382135364,362
67,1312314773,458
67,21232394,455
67,7907450,285
67,19840086,591
68,24658744,219
68,2097885929,343
68,25450376,329
68,229428334,200
68,16590379,339
68,1799582622,153
68,26086942,256
68,26491619,88
68,27174611,231
68,1230879641,129
68,16997192,106
68,140377526,298
68,8015984,111
68,17849636,399
68,1601456521,645
68,592034631,288
68,331097438,206
68,17005666,285
68,2075548768,195
68,21960130,439
68,888891243,167
68,13608491,414
68,1944117785,151
68,26904390,251
68,9924087,131
68,1572967845,404
68,27525545,200
68,1254595213,306
68,1171557896,185
68,298434750,333
68,7815463,719
68,26898894,365
68,27125969,273
68,19850675,386
68,17079038,106
68,767594066,352
68,13122817,129
68,23495499,390
68,583525566,355
68,1365118901,294
68,1922012169,252
68,20373658,307
68,311184645,242
68,20026450,152
68,1578507699,214
69,10658514,330
69,2109022887,165
69,13323880,49
69,23993444,139
69,27015866,27
69,15937430,232
69,15847929,192
69,1985785355,14
69,25778900,57
69,26522526,66
69,21572456,4
69,2091962555,241
69,243549280,302
69,1078291399,86
69,21236405,139
69,13091834,388
69,2036183426,464
69,27144649,233
69,14819885,72
69,1715759706,205
69,25691644,178
69,95457858,464
69,1276627753,388
69,229726616,39
69,27243051,427
69,357243716,290
69,26874633,206
69,211333714,275
69,1036334993,94
69,1536467186,91
69,17505297,181
69,296308632,184
69,13285099,36
69,19243601,203
69,8086719,274
69,7892863,282
69,8754048,127
69,524094409,554
69,11634686,157
69,20557132,539
69,26976526,405
69,7974203,314
69,1254856376,386
69,12502450,140
69,1527692472,248
